id_municipio,y_num_empresas,x_pib_total,x_pop_total
1100015.0,848.0,919520.273,21494.0
1100023.0,4533.0,3809355.08,96833.0
1100031.0,199.0,289782.675,5351.0
1100049.0,4045.0,3195489.49,86887.0
1100056.0,773.0,903098.536,15890.0
1100064.0,688.0,514218.546,15663.0
1100072.0,217.0,473844.806,7519.0
1100080.0,374.0,349795.626,12627.0
1100098.0,1181.0,921381.731,29414.0
1100106.0,1441.0,1057883.463,39387.0
1100114.0,2005.0,2113514.91,50591.0
1100122.0,6267.0,4934531.717,124333.0
1100130.0,890.0,909026.718,30707.0
1100148.0,536.0,641839.015,15679.0
1100155.0,1407.0,1089382.241,35044.0
1100189.0,1720.0,1714399.696,35079.0
1100205.0,19973.0,22537532.735,460434.0
1100254.0,639.0,653357.021,19327.0
1100262.0,104.0,265661.176,3471.0
1100288.0,2152.0,1906485.406,56406.0
1100296.0,186.0,262242.618,7419.0
1100304.0,5464.0,4515119.507,95832.0
1100320.0,690.0,1383948.43,21635.0
1100338.0,644.0,928841.773,25444.0
1100346.0,430.0,435099.488,13117.0
1100379.0,260.0,570359.834,11479.0
1100403.0,473.0,605617.061,16320.0
1100452.0,1008.0,1104420.348,27992.0
1100502.0,213.0,268863.485,7667.0
1100601.0,122.0,219344.748,4150.0
1100700.0,216.0,398840.84,8844.0
1100809.0,732.0,791506.956,22310.0
1100908.0,73.0,121873.13,3233.0
1100924.0,344.0,638874.936,9324.0
1100940.0,472.0,519136.46,14863.0
1101005.0,166.0,283464.509,8001.0
1101104.0,272.0,289966.669,8548.0
1101203.0,193.0,414489.956,6466.0
1101302.0,332.0,310402.138,9235.0
1101401.0,324.0,452939.399,11548.0
1101435.0,213.0,168139.394,6200.0
1101450.0,130.0,164072.904,4125.0
1101468.0,98.0,327047.972,2156.0
1101476.0,114.0,130972.784,3076.0
1101484.0,145.0,157329.706,5258.0
1101492.0,549.0,573985.305,16286.0
1101500.0,320.0,381162.739,11171.0
1101559.0,113.0,141105.264,4256.0
1101609.0,169.0,284565.237,8113.0
1101708.0,288.0,317567.823,10725.0
1101757.0,195.0,234964.744,7788.0
1101807.0,158.0,199086.492,6479.0
1200013.0,307.0,445829.309,14021.0
1200054.0,134.0,164920.809,8100.0
1200104.0,754.0,820792.843,26000.0
1200138.0,219.0,344752.47,12917.0
1200179.0,163.0,717612.049,10392.0
1200203.0,2637.0,2313075.195,91888.0
1200252.0,588.0,776867.616,18757.0
1200302.0,592.0,639843.594,35426.0
1200328.0,120.0,136531.072,9222.0
1200336.0,257.0,289345.138,19294.0
1200344.0,179.0,231081.957,11996.0
1200351.0,184.0,256481.015,17093.0
1200385.0,319.0,829047.04,16560.0
1200393.0,121.0,177517.447,10735.0
1200401.0,12961.0,11266899.134,364756.0
1200427.0,178.0,253224.62,14938.0
1200435.0,97.0,114984.05,6723.0
1200450.0,474.0,1037716.235,21454.0
1200500.0,951.0,841620.646,41343.0
1200609.0,758.0,800495.573,43467.0
1200708.0,365.0,632359.642,18243.0
1200807.0,227.0,585138.606,16693.0
1300029.0,163.0,222261.723,15866.0
1300060.0,123.0,124174.907,10819.0
1300086.0,127.0,135488.422,9962.0
1300102.0,236.0,252603.104,17194.0
1300144.0,529.0,321020.398,20647.0
1300201.0,142.0,177564.771,15314.0
1300300.0,543.0,567927.776,41564.0
1300409.0,263.0,207958.551,18834.0
1300508.0,458.0,377493.439,31051.0
1300607.0,383.0,390615.591,37648.0
1300631.0,234.0,239687.419,20718.0
1300680.0,206.0,216113.413,23785.0
1300706.0,689.0,576050.778,35447.0
1300805.0,343.0,415320.888,33080.0
1300839.0,141.0,195341.464,13469.0
1300904.0,173.0,177302.877,16869.0
1301001.0,448.0,406023.367,28742.0
1301100.0,493.0,398453.007,30792.0
1301159.0,196.0,355856.708,19637.0
1301209.0,1163.0,4861890.601,70616.0
1301308.0,242.0,522890.697,23549.0
1301407.0,453.0,578742.455,33170.0
1301506.0,172.0,209889.247,17186.0
1301605.0,324.0,297891.453,25871.0
1301654.0,130.0,166381.42,13815.0
1301704.0,1533.0,960741.496,57473.0
1301803.0,134.0,214596.599,24311.0
1301852.0,1215.0,1044311.832,61163.0
1301902.0,2378.0,2775137.65,103598.0
1301951.0,141.0,161303.702,10937.0
1302009.0,198.0,173993.998,10162.0
1302108.0,156.0,127519.935,8858.0
1302207.0,141.0,130664.012,10742.0
1302306.0,297.0,351354.618,25172.0
1302405.0,558.0,665442.354,45448.0
1302504.0,2228.0,1776202.542,101883.0
1302553.0,223.0,264184.612,17107.0
1302603.0,67347.0,113465434.867,2063689.0
1302702.0,927.0,781078.121,53914.0
1302801.0,174.0,181102.31,15529.0
1302900.0,864.0,649736.207,61204.0
1303007.0,228.0,220804.34,20136.0
1303106.0,331.0,325557.794,27062.0
1303205.0,346.0,201709.714,15761.0
1303304.0,311.0,264809.634,23818.0
1303403.0,1921.0,1511650.23,96372.0
1303502.0,198.0,221857.54,19373.0
1303536.0,805.0,592973.429,30668.0
1303569.0,578.0,406486.826,24936.0
1303601.0,136.0,197124.045,14164.0
1303700.0,227.0,305336.401,28211.0
1303809.0,539.0,511306.56,51795.0
1303908.0,222.0,328403.683,32967.0
1303957.0,175.0,129935.098,11670.0
1304005.0,202.0,378318.389,11559.0
1304062.0,965.0,824248.547,66764.0
1304104.0,189.0,279445.267,19599.0
1304203.0,1408.0,1386544.502,73669.0
1304237.0,184.0,202743.118,19247.0
1304260.0,186.0,250157.428,14431.0
1304302.0,350.0,220397.594,18631.0
1304401.0,234.0,262905.638,23945.0
1400027.0,113.0,300390.24,13927.0
1400050.0,206.0,700057.799,21096.0
1400100.0,12844.0,15213965.661,413486.0
1400159.0,221.0,705964.546,13923.0
1400175.0,286.0,405867.99,18682.0
1400209.0,419.0,530515.04,20957.0
1400233.0,187.0,276635.064,10656.0
1400282.0,141.0,235247.048,10023.0
1400308.0,332.0,481025.356,18095.0
1400407.0,101.0,270719.777,13986.0
1400456.0,337.0,393277.711,19305.0
1400472.0,748.0,828529.325,32647.0
1400506.0,197.0,343559.231,8858.0
1400605.0,186.0,192540.478,7315.0
1400704.0,92.0,217046.557,13751.0
1500107.0,2354.0,2193299.951,158188.0
1500131.0,141.0,126585.01,6136.0
1500206.0,527.0,1242612.023,59023.0
1500305.0,270.0,539302.779,37765.0
1500347.0,335.0,848598.193,18080.0
1500404.0,740.0,919275.51,69377.0
1500503.0,804.0,687485.189,34280.0
1500602.0,4009.0,3457956.969,126279.0
1500701.0,310.0,304791.32,28011.0
1500800.0,11264.0,9983644.977,478778.0
1500859.0,684.0,687042.972,31850.0
1500909.0,373.0,405344.847,44573.0
1500958.0,234.0,340026.93,23774.0
1501006.0,189.0,186421.617,18290.0
1501105.0,185.0,277457.603,31892.0
1501204.0,377.0,694648.006,51641.0
1501253.0,98.0,138929.403,4031.0
1501303.0,2869.0,8408789.119,126650.0
1501402.0,39701.0,37604333.497,1303403.0
1501451.0,290.0,340703.452,18099.0
1501501.0,1520.0,2700819.234,63567.0
1501576.0,285.0,292674.992,18005.0
1501600.0,138.0,232988.609,12622.0
1501709.0,1752.0,1737012.228,123082.0
1501725.0,410.0,440739.481,24718.0
1501758.0,121.0,129481.336,6783.0
1501782.0,708.0,767219.193,45712.0
1501808.0,1324.0,1227011.447,106968.0
1501907.0,249.0,544690.343,24383.0
1501956.0,207.0,214722.019,19630.0
1502004.0,211.0,293835.055,23981.0
1502103.0,1385.0,1640809.294,134184.0
1502152.0,2642.0,16061772.934,77079.0
1502202.0,1821.0,1598656.137,70394.0
1502301.0,881.0,691741.243,56506.0
1502400.0,6065.0,5688912.361,192256.0
1502509.0,118.0,293848.397,20757.0
1502608.0,149.0,120634.997,12868.0
1502707.0,1275.0,765891.565,44617.0
1502756.0,501.0,452741.152,26881.0
1502764.0,307.0,431267.678,14036.0
1502772.0,515.0,1503196.58,19950.0
1502806.0,261.0,328648.47,33903.0
1502855.0,173.0,171988.947,14117.0
1502905.0,451.0,443370.953,41262.0
1502939.0,1201.0,1261537.918,58484.0
1502954.0,621.0,605964.372,28192.0
1503002.0,115.0,89800.522,8728.0
1503044.0,405.0,566641.307,17898.0
1503077.0,295.0,314532.524,24703.0
1503093.0,594.0,522757.144,26362.0
1503101.0,436.0,398198.92,31786.0
1503200.0,525.0,499454.6,35797.0
1503309.0,880.0,818860.302,64831.0
1503408.0,109.0,201526.406,10325.0
1503457.0,452.0,607746.914,30329.0
1503507.0,316.0,317600.194,30955.0
1503606.0,4652.0,3757069.625,123314.0
1503705.0,665.0,889870.271,49754.0
1503754.0,430.0,657774.713,24042.0
1503804.0,810.0,658641.88,37707.0
1503903.0,762.0,1294172.457,50881.0
1504000.0,222.0,525619.392,29569.0
1504059.0,706.0,422738.486,34353.0
1504109.0,81.0,110100.87,8115.0
1504208.0,9281.0,12233452.981,266533.0
1504307.0,234.0,310995.114,25971.0
1504406.0,321.0,297449.537,26573.0
1504422.0,2151.0,2475912.639,111785.0
1504455.0,424.0,979332.762,27094.0
1504505.0,190.0,270905.325,27881.0
1504604.0,373.0,381652.993,27198.0
1504703.0,1045.0,1537609.026,84094.0
1504752.0,274.0,464580.102,23501.0
1504802.0,859.0,1063686.202,60012.0
1504901.0,289.0,395395.804,45368.0
1504950.0,220.0,274260.463,20478.0
1504976.0,230.0,202161.283,13955.0
1505007.0,179.0,167479.425,12806.0
1505031.0,1578.0,1280246.935,33638.0
1505064.0,1039.0,1233474.12,60732.0
1505106.0,675.0,982930.187,52229.0
1505205.0,278.0,454247.038,33844.0
1505304.0,1124.0,1802512.13,68294.0
1505403.0,253.0,231548.936,17855.0
1505437.0,806.0,1778205.427,32467.0
1505486.0,765.0,1071885.402,41097.0
1505494.0,109.0,117612.945,6885.0
1505502.0,3393.0,5020674.301,105550.0
1505536.0,8675.0,25317042.044,267836.0
1505551.0,189.0,120432.253,6931.0
1505601.0,92.0,81669.42,8285.0
1505635.0,236.0,324867.536,12832.0
1505650.0,321.0,379126.261,18668.0
1505700.0,283.0,277170.891,24984.0
1505809.0,883.0,870234.522,62503.0
1505908.0,424.0,452978.341,40597.0
1506005.0,394.0,494695.747,35577.0
1506104.0,159.0,486676.889,10851.0
1506112.0,111.0,123175.91,11524.0
1506138.0,3455.0,3292754.145,85597.0
1506161.0,529.0,872543.062,18384.0
1506187.0,923.0,938381.503,53143.0
1506195.0,581.0,516465.045,35769.0
1506203.0,1162.0,732524.492,44772.0
1506302.0,363.0,235242.521,24129.0
1506351.0,310.0,278332.523,21087.0
1506401.0,87.0,98542.6,7445.0
1506500.0,1207.0,1505978.487,73019.0
1506559.0,228.0,233057.745,20370.0
1506583.0,505.0,696577.213,16548.0
1506609.0,566.0,499868.396,24624.0
1506708.0,1098.0,1764088.482,32413.0
1506807.0,10269.0,7764936.389,331942.0
1506906.0,85.0,67380.442,6116.0
1507003.0,414.0,582208.797,27461.0
1507102.0,226.0,200863.859,16666.0
1507151.0,479.0,425974.407,21092.0
1507201.0,279.0,589309.639,30599.0
1507300.0,1426.0,2020084.663,65418.0
1507409.0,207.0,326142.724,14894.0
1507458.0,614.0,937038.138,24255.0
1507466.0,59.0,66007.645,4430.0
1507474.0,220.0,203685.408,20689.0
1507508.0,168.0,214553.545,13664.0
1507607.0,950.0,938620.655,52894.0
1507706.0,271.0,264513.835,25643.0
1507755.0,135.0,160507.213,5847.0
1507805.0,283.0,327336.372,22576.0
1507904.0,416.0,277731.78,24204.0
1507953.0,1687.0,1738043.04,72493.0
1507961.0,142.0,101759.842,10400.0
1507979.0,441.0,875905.194,18782.0
1508001.0,1471.0,1297601.649,67585.0
1508035.0,237.0,339249.012,28595.0
1508050.0,429.0,373497.336,15242.0
1508084.0,1237.0,1174447.701,39550.0
1508100.0,2118.0,5999822.793,91306.0
1508126.0,606.0,2302813.236,37972.0
1508159.0,819.0,870209.199,43558.0
1508209.0,755.0,520317.365,50832.0
1508308.0,434.0,700430.649,58692.0
1508357.0,359.0,4086688.117,15607.0
1508407.0,2026.0,2091023.256,52893.0
1600055.0,105.0,99725.003,4673.0
1600105.0,139.0,184055.672,7943.0
1600154.0,260.0,391427.154,12847.0
1600204.0,303.0,231683.745,10612.0
1600212.0,64.0,94530.609,4461.0
1600238.0,149.0,478972.318,6666.0
1600253.0,82.0,108364.672,5599.0
1600279.0,817.0,1168830.466,35114.0
1600303.0,14414.0,15571144.823,442933.0
1600402.0,353.0,468715.056,21924.0
1600501.0,928.0,696943.905,27482.0
1600535.0,437.0,426170.002,17848.0
1600550.0,49.0,82806.514,3803.0
1600600.0,3201.0,3091307.067,107618.0
1600709.0,198.0,266853.974,12945.0
1600808.0,307.0,252760.49,11291.0
1700251.0,67.0,109870.948,2576.0
1700301.0,119.0,224319.851,4497.0
1700350.0,203.0,233447.077,5147.0
1700400.0,233.0,273731.679,6499.0
1700707.0,554.0,628959.278,8802.0
1701002.0,290.0,173648.609,10325.0
1701051.0,77.0,49246.946,2876.0
1701101.0,171.0,288442.148,4856.0
1701309.0,102.0,93577.024,5290.0
1701903.0,161.0,347916.932,5927.0
1702000.0,359.0,388687.821,8133.0
1702109.0,7869.0,6165264.538,171301.0
1702158.0,115.0,90228.162,4310.0
1702208.0,778.0,785528.889,31918.0
1702307.0,222.0,153137.545,5550.0
1702406.0,242.0,205200.247,10287.0
1702554.0,629.0,346878.18,17484.0
1702703.0,93.0,61532.514,3342.0
1702901.0,215.0,167496.207,10262.0
1703008.0,157.0,149213.191,7880.0
1703057.0,93.0,219237.669,3407.0
1703073.0,100.0,122562.663,4476.0
1703107.0,178.0,124496.341,4846.0
1703206.0,100.0,117016.915,4229.0
1703305.0,81.0,157713.394,4038.0
1703602.0,56.0,120747.576,1974.0
1703701.0,162.0,264926.791,4725.0
1703800.0,189.0,147595.0,10307.0
1703826.0,58.0,44838.129,1961.0
1703842.0,201.0,1241420.136,8653.0
1703867.0,166.0,925418.871,4007.0
1703883.0,72.0,60121.345,2201.0
1703891.0,62.0,75057.448,3318.0
1703909.0,155.0,447727.273,4847.0
1704105.0,59.0,79763.643,2131.0
1704600.0,44.0,44846.35,1501.0
1705102.0,89.0,165621.906,3117.0
1705508.0,1349.0,1119263.67,34233.0
1705557.0,145.0,82898.837,4756.0
1705607.0,131.0,75126.423,3887.0
1706001.0,153.0,234431.598,5331.0
1706100.0,240.0,187366.051,6371.0
1706258.0,59.0,82922.998,1470.0
1706506.0,144.0,247899.058,5827.0
1707009.0,743.0,777790.451,17739.0
1707108.0,306.0,481319.126,7024.0
1707207.0,161.0,199598.685,6327.0
1707306.0,130.0,248721.244,4248.0
1707405.0,143.0,109800.496,7530.0
1707553.0,138.0,102788.401,3467.0
1707652.0,165.0,317328.478,5211.0
1707702.0,157.0,131905.734,7712.0
1708205.0,778.0,857600.241,18881.0
1708254.0,123.0,221095.884,3455.0
1708304.0,152.0,211187.516,4738.0
1709005.0,218.0,257057.354,12433.0
1709302.0,1029.0,1021436.593,24775.0
1709500.0,4615.0,3307378.513,85125.0
1709807.0,60.0,49268.539,1590.0
1710508.0,127.0,155966.907,6819.0
1710706.0,100.0,88498.566,5172.0
1710904.0,89.0,156514.464,3577.0
1711100.0,54.0,69210.741,2404.0
1711506.0,113.0,95141.427,3334.0
1711803.0,62.0,48217.594,2243.0
1711902.0,647.0,941717.785,15288.0
1711951.0,104.0,82842.604,3516.0
1712009.0,187.0,95998.522,3357.0
1712157.0,40.0,35046.441,1626.0
1712405.0,83.0,63168.968,2999.0
1712454.0,86.0,56666.384,2717.0
1712504.0,172.0,336342.299,4615.0
1712702.0,123.0,320676.87,2748.0
1712801.0,63.0,54949.493,3095.0
1713205.0,723.0,716542.884,18566.0
1713304.0,484.0,423866.142,12701.0
1713601.0,151.0,330390.483,5694.0
1713700.0,74.0,74642.641,2396.0
1713809.0,99.0,94882.985,4872.0
1713957.0,72.0,70558.638,3367.0
1714203.0,378.0,285990.486,8754.0
1714302.0,89.0,70455.239,4521.0
1714880.0,281.0,392347.39,10367.0
1715002.0,94.0,111315.282,3362.0
1715101.0,156.0,163934.581,3969.0
1715150.0,55.0,34679.349,1846.0
1715259.0,67.0,46606.286,2230.0
1715507.0,49.0,34139.198,1164.0
1715705.0,132.0,236266.903,4798.0
1715754.0,350.0,195734.727,6975.0
1716109.0,2815.0,2046928.653,52360.0
1716208.0,263.0,329731.657,10542.0
1716307.0,110.0,93067.413,4043.0
1716505.0,570.0,944174.913,14055.0
1716604.0,269.0,942483.911,9317.0
1716653.0,123.0,136571.317,4921.0
1716703.0,312.0,204685.974,8941.0
1717008.0,105.0,108191.507,4478.0
1717206.0,82.0,102183.155,2282.0
1717503.0,235.0,383001.221,7128.0
1717800.0,112.0,71274.704,4220.0
1717909.0,224.0,125340.746,7586.0
1718006.0,101.0,51166.372,2866.0
1718204.0,2956.0,3850165.156,64418.0
1718303.0,125.0,132429.217,9044.0
1718402.0,118.0,71875.989,3047.0
1718451.0,77.0,101396.93,2193.0
1718501.0,77.0,164680.181,3421.0
1718550.0,83.0,66631.43,3960.0
1718659.0,49.0,29757.58,1768.0
1718709.0,68.0,94635.026,2738.0
1718758.0,134.0,105483.088,4841.0
1718808.0,80.0,87893.354,4215.0
1718840.0,116.0,119920.648,3723.0
1718865.0,273.0,195531.995,7216.0
1718881.0,69.0,112561.78,2680.0
1718899.0,84.0,222462.878,2219.0
1718907.0,147.0,464796.61,4653.0
1719004.0,88.0,47243.988,2781.0
1720002.0,59.0,42844.64,2406.0
1720101.0,105.0,79930.023,5654.0
1720150.0,89.0,33019.384,1783.0
1720200.0,177.0,233758.434,13241.0
1720259.0,83.0,49679.838,2385.0
1720309.0,88.0,61444.097,4100.0
1720499.0,129.0,178992.814,4422.0
1720655.0,162.0,286765.15,5108.0
1720804.0,170.0,160124.367,10830.0
1720853.0,45.0,160087.978,1577.0
1720903.0,384.0,314405.168,14011.0
1720937.0,48.0,35214.062,2021.0
1720978.0,85.0,162121.482,2456.0
1721000.0,19589.0,11951579.262,302692.0
1721109.0,164.0,159208.868,7459.0
1721208.0,573.0,448286.06,22615.0
1721257.0,48.0,111988.042,1909.0
1721307.0,52.0,38382.804,1874.0
1722081.0,193.0,192953.934,10522.0
1722107.0,377.0,598803.994,10517.0
2100055.0,3055.0,4148952.591,106550.0
2100105.0,88.0,117492.738,6144.0
2100154.0,146.0,120773.934,12142.0
2100204.0,264.0,153680.475,18467.0
2100303.0,249.0,369369.725,23286.0
2100402.0,88.0,79335.962,6447.0
2100436.0,368.0,359926.42,24048.0
2100477.0,308.0,282348.467,25710.0
2100501.0,346.0,787087.276,11109.0
2100550.0,121.0,77337.043,7170.0
2100600.0,449.0,435131.53,37085.0
2100709.0,340.0,236141.823,25322.0
2100808.0,299.0,178126.335,13793.0
2100832.0,220.0,152577.866,17519.0
2100873.0,101.0,112188.411,11181.0
2100907.0,437.0,311060.571,39052.0
2100956.0,354.0,296103.505,25517.0
2101004.0,516.0,363216.594,29472.0
2101103.0,185.0,106711.893,11790.0
2101202.0,2546.0,1748315.383,103711.0
2101251.0,400.0,450355.125,16966.0
2101301.0,212.0,138556.108,16290.0
2101350.0,66.0,45480.38,5252.0
2101400.0,4765.0,8010408.203,101767.0
2101509.0,376.0,293767.556,18984.0
2101608.0,1809.0,1034428.506,84532.0
2101707.0,1476.0,753456.182,65589.0
2101731.0,120.0,91671.896,8460.0
2101772.0,213.0,124651.082,11750.0
2101806.0,97.0,95654.509,5469.0
2101905.0,231.0,158757.742,19584.0
2101939.0,90.0,105329.244,5840.0
2101970.0,118.0,80574.272,7574.0
2102002.0,435.0,502148.553,33100.0
2102036.0,438.0,425063.798,28599.0
2102077.0,131.0,128771.002,12212.0
2102101.0,578.0,386372.93,34120.0
2102150.0,68.0,82005.432,9218.0
2102200.0,266.0,317302.097,29685.0
2102309.0,344.0,302954.131,22455.0
2102325.0,1090.0,995133.988,55499.0
2102358.0,134.0,139628.565,12918.0
2102374.0,85.0,75802.015,9732.0
2102408.0,99.0,73804.989,10121.0
2102507.0,170.0,134712.227,16412.0
2102556.0,243.0,279970.005,12301.0
2102606.0,227.0,177499.432,19932.0
2102705.0,310.0,189289.41,24303.0
2102754.0,176.0,310504.286,11374.0
2102804.0,655.0,652287.83,24062.0
2102903.0,341.0,235574.477,24238.0
2103000.0,3529.0,2440068.243,156973.0
2103109.0,126.0,84024.317,10208.0
2103125.0,89.0,68881.824,7094.0
2103158.0,134.0,126887.251,12342.0
2103174.0,213.0,213797.585,16267.0
2103208.0,1730.0,1042455.769,81386.0
2103257.0,249.0,232142.517,12878.0
2103307.0,1956.0,1633740.738,114275.0
2103406.0,593.0,531448.979,41658.0
2103505.0,865.0,687286.808,40316.0
2103554.0,111.0,164032.619,14915.0
2103604.0,977.0,595188.038,59566.0
2103703.0,473.0,302878.512,31558.0
2103752.0,259.0,218594.844,14404.0
2103802.0,632.0,296095.889,23053.0
2103901.0,138.0,109869.612,10223.0
2104008.0,290.0,185078.505,18311.0
2104057.0,1117.0,1105184.607,33294.0
2104073.0,104.0,133185.398,8048.0
2104081.0,96.0,141250.075,10873.0
2104099.0,299.0,222175.707,17719.0
2104107.0,348.0,423550.438,12640.0
2104206.0,251.0,206608.383,16976.0
2104305.0,177.0,977589.599,10186.0
2104404.0,254.0,171046.011,17206.0
2104503.0,138.0,97467.507,10231.0
2104552.0,345.0,382611.205,18411.0
2104602.0,175.0,171337.009,13930.0
2104628.0,115.0,99981.237,7063.0
2104651.0,111.0,103325.777,10713.0
2104677.0,460.0,300655.974,23128.0
2104701.0,99.0,57513.175,6023.0
2104800.0,1691.0,1267468.614,73872.0
2104909.0,171.0,100951.896,10290.0
2105005.0,301.0,208096.971,25680.0
2105104.0,233.0,188044.376,24794.0
2105153.0,173.0,442682.174,13974.0
2105203.0,216.0,119170.665,10231.0
2105302.0,13423.0,8773106.648,273110.0
2105351.0,149.0,121516.192,13828.0
2105401.0,1269.0,836920.771,60440.0
2105427.0,634.0,637759.214,22513.0
2105450.0,62.0,78619.349,7471.0
2105476.0,162.0,139195.271,17076.0
2105500.0,436.0,315181.082,24709.0
2105609.0,212.0,140781.719,14924.0
2105658.0,76.0,67825.871,5146.0
2105708.0,1066.0,553461.905,44403.0
2105807.0,136.0,98654.352,9506.0
2105906.0,149.0,148282.848,14769.0
2105922.0,133.0,172304.153,10572.0
2105948.0,191.0,91323.787,8758.0
2105963.0,178.0,116771.91,11411.0
2105989.0,127.0,115529.616,7057.0
2106003.0,250.0,275398.294,11297.0
2106102.0,201.0,527370.355,11597.0
2106201.0,116.0,66411.063,7161.0
2106300.0,256.0,169829.643,13807.0
2106326.0,445.0,250129.838,21149.0
2106359.0,69.0,90904.298,7027.0
2106375.0,124.0,143227.788,13761.0
2106409.0,245.0,203945.659,17090.0
2106508.0,359.0,211634.8,22034.0
2106607.0,357.0,317187.559,32174.0
2106631.0,144.0,117796.387,17432.0
2106672.0,65.0,82048.277,8818.0
2106706.0,291.0,381899.584,21030.0
2106755.0,414.0,538577.26,23864.0
2106805.0,319.0,121873.48,13978.0
2106904.0,274.0,290603.915,27751.0
2107001.0,127.0,104605.029,9106.0
2107100.0,312.0,168263.143,18554.0
2107209.0,167.0,103301.334,14176.0
2107258.0,86.0,100921.89,5021.0
2107308.0,59.0,52127.641,4320.0
2107357.0,216.0,177467.858,14314.0
2107407.0,269.0,206604.242,17919.0
2107456.0,172.0,128664.408,13577.0
2107506.0,2474.0,1540541.831,145643.0
2107605.0,166.0,166373.351,21059.0
2107704.0,345.0,199976.265,18274.0
2107803.0,388.0,396200.439,31250.0
2107902.0,355.0,200601.714,17220.0
2108009.0,412.0,341451.101,18802.0
2108058.0,274.0,147290.399,17056.0
2108108.0,314.0,233124.502,20341.0
2108207.0,1439.0,873113.351,37050.0
2108256.0,208.0,206963.949,24320.0
2108306.0,335.0,286030.661,32511.0
2108405.0,166.0,103427.262,11108.0
2108454.0,335.0,253047.357,20479.0
2108504.0,447.0,344863.425,31429.0
2108603.0,1887.0,1185383.166,84621.0
2108702.0,402.0,242199.361,21886.0
2108801.0,197.0,156608.822,17714.0
2108900.0,243.0,181008.383,17161.0
2109007.0,814.0,1127831.528,23903.0
2109056.0,66.0,56998.715,5954.0
2109106.0,1641.0,907199.388,45155.0
2109205.0,139.0,96643.761,11356.0
2109239.0,119.0,70166.86,4696.0
2109270.0,178.0,179657.227,17511.0
2109304.0,141.0,93347.495,10549.0
2109403.0,101.0,106239.913,13614.0
2109452.0,571.0,327263.822,30839.0
2109502.0,415.0,855713.999,22145.0
2109551.0,123.0,133864.767,7420.0
2109601.0,783.0,481118.865,38475.0
2109700.0,104.0,630539.234,5568.0
2109759.0,81.0,64531.869,6697.0
2109809.0,549.0,394235.165,41561.0
2109908.0,2603.0,1716444.946,85014.0
2110005.0,1127.0,888803.415,57635.0
2110039.0,492.0,339198.983,24307.0
2110104.0,303.0,311348.953,23957.0
2110203.0,540.0,341522.864,37035.0
2110237.0,115.0,105332.786,10567.0
2110278.0,230.0,114431.567,13949.0
2110302.0,331.0,3117474.143,14304.0
2110401.0,267.0,158301.578,18364.0
2110500.0,554.0,372912.087,46395.0
2110609.0,622.0,330314.934,26943.0
2110658.0,187.0,472476.108,7992.0
2110708.0,625.0,445024.416,34034.0
2110807.0,86.0,104127.349,4402.0
2110856.0,133.0,123480.111,9051.0
2110906.0,117.0,108323.123,12064.0
2111003.0,192.0,145858.202,18544.0
2111029.0,150.0,138136.914,12251.0
2111052.0,252.0,171923.256,9904.0
2111078.0,175.0,217961.653,16889.0
2111102.0,739.0,396337.225,25020.0
2111201.0,4079.0,2872682.91,244579.0
2111250.0,96.0,69266.6,6957.0
2111300.0,47031.0,39578221.934,1037775.0
2111409.0,221.0,187079.208,17818.0
2111508.0,740.0,464927.054,38829.0
2111532.0,209.0,142979.195,14338.0
2111573.0,123.0,101116.152,5783.0
2111607.0,455.0,863569.831,18672.0
2111631.0,66.0,53237.635,5650.0
2111672.0,56.0,49972.139,4544.0
2111706.0,252.0,163913.069,19498.0
2111722.0,85.0,100254.068,8784.0
2111748.0,141.0,179371.725,10207.0
2111763.0,236.0,197143.699,14700.0
2111789.0,107.0,101872.499,10202.0
2111805.0,287.0,249392.429,17074.0
2111904.0,176.0,154316.24,10238.0
2111953.0,66.0,59316.468,4985.0
2112001.0,211.0,3322534.121,8862.0
2112100.0,303.0,214654.888,26484.0
2112209.0,3248.0,2619876.119,174465.0
2112233.0,536.0,493378.329,22484.0
2112274.0,76.0,64355.716,5507.0
2112308.0,496.0,379878.713,36251.0
2112407.0,410.0,331393.591,37491.0
2112456.0,262.0,262626.13,31638.0
2112506.0,913.0,611978.059,53356.0
2112605.0,470.0,303701.369,32812.0
2112704.0,668.0,448144.709,43261.0
2112803.0,909.0,570707.693,51442.0
2112852.0,154.0,179480.531,10362.0
2112902.0,475.0,366775.142,30805.0
2113009.0,539.0,368451.744,30845.0
2114007.0,801.0,641091.929,40801.0
2200053.0,100.0,69703.234,6420.0
2200103.0,106.0,51901.68,4940.0
2200202.0,664.0,267272.929,17573.0
2200251.0,116.0,75805.535,6819.0
2200277.0,124.0,54723.972,4634.0
2200301.0,257.0,128594.608,13479.0
2200400.0,933.0,660824.303,47453.0
2200459.0,115.0,95670.499,5322.0
2200509.0,369.0,220119.299,17234.0
2200608.0,169.0,75215.065,6827.0
2200707.0,275.0,111663.346,9407.0
2200806.0,104.0,218386.155,3152.0
2200905.0,107.0,58914.075,5369.0
2200954.0,47.0,27965.773,2690.0
2201002.0,87.0,49462.662,4520.0
2201051.0,99.0,68897.385,7452.0
2201101.0,219.0,104500.897,10866.0
2201150.0,546.0,2332225.702,13272.0
2201176.0,82.0,42721.179,3995.0
2201200.0,825.0,575074.623,47938.0
2201309.0,72.0,124724.046,3264.0
2201408.0,152.0,102783.912,6640.0
